date,close_price
2021-06-04,396.9486083984375
2021-06-07,396.56353759765625
2021-06-08,396.6480407714844
2021-06-09,396.05633544921875
2021-06-10,397.8973388671875
2021-06-11,398.5548095703125
2021-06-14,399.44720458984375
2021-06-15,398.7144775390625
2021-06-16,396.4883728027344
2021-06-17,396.3568420410156
2021-06-18,391.0097961425781
2021-06-21,396.6075439453125
2021-06-22,398.7278747558594
2021-06-23,398.2472839355469
2021-06-24,400.6031799316406
2021-06-25,402.0262145996094
2021-06-28,402.8366394042969
2021-06-29,403.05340576171875
2021-06-30,403.3926086425781
2021-07-01,405.6260986328125
2021-07-02,408.7264404296875
2021-07-06,407.9819641113281
2021-07-07,409.42376708984375
2021-07-08,406.0878601074219
2021-07-09,410.4226989746094
2021-07-12,411.89288330078125
2021-07-13,410.48870849609375
2021-07-14,411.1012268066406
2021-07-15,409.69720458984375
2021-07-16,406.4836730957031
2021-07-19,400.48077392578125
2021-07-20,406.2197265625
2021-07-21,409.50860595703125
2021-07-22,410.36614990234375
2021-07-23,414.58807373046875
2021-07-26,415.6058349609375
2021-07-27,413.7116394042969
2021-07-28,413.5420227050781
2021-07-29,415.25714111328125
2021-07-30,413.2404479980469
2021-08-02,412.3734130859375
2021-08-03,415.72833251953125
2021-08-04,413.6833190917969
2021-08-05,416.3031921386719
2021-08-06,416.9910888671875
2021-08-09,416.6518249511719
2021-08-10,417.1701354980469
2021-08-11,418.206787109375
2021-08-12,419.46014404296875
2021-08-13,420.223388671875
2021-08-16,421.212890625
2021-08-17,418.4517822265625
2021-08-18,413.871826171875
2021-08-19,414.5126037597656
2021-08-20,417.8109130859375
2021-08-23,421.48626708984375
2021-08-24,422.15533447265625
2021-08-25,423.04119873046875
2021-08-26,420.5438232421875
2021-08-27,424.30389404296875
2021-08-30,426.16986083984375
2021-08-31,425.53839111328125
2021-09-01,425.7645568847656
2021-09-02,427.0744934082031
2021-09-03,426.9708557128906
2021-09-07,425.4441833496094
2021-09-08,424.9259338378906
2021-09-09,423.10711669921875
2021-09-10,419.7710876464844
2021-09-13,420.84539794921875
2021-09-14,418.5743103027344
2021-09-15,422.0705261230469
2021-09-16,421.4013671875
2021-09-17,417.2965087890625
2021-09-20,410.33843994140625
2021-09-21,409.9508361816406
2021-09-22,413.9497985839844
2021-09-23,418.97930908203125
2021-09-24,419.6694641113281
2021-09-27,418.46875
2021-09-28,410.0358581542969
2021-09-29,410.7260437011719
2021-09-30,405.70599365234375
2021-10-01,410.52752685546875
2021-10-04,405.2332763671875
2021-10-05,409.4497985839844
2021-10-06,411.1514587402344
2021-10-07,414.7061462402344
2021-10-08,413.9497985839844
2021-10-11,410.9529113769531
2021-10-12,409.94134521484375
2021-10-13,411.4161376953125
2021-10-14,418.3365173339844
2021-10-15,421.5224304199219
2021-10-18,422.7703552246094
2021-10-19,426.031982421875
2021-10-20,427.705322265625
2021-10-21,428.8208312988281
2021-10-22,428.37652587890625
2021-10-25,430.67376708984375
2021-10-26,431.06146240234375
2021-10-27,429.1517028808594
2021-10-28,433.2925720214844
2021-10-29,434.17181396484375
2021-11-01,434.918701171875
2021-11-02,436.6770935058594
2021-11-03,439.3431091308594
2021-11-04,441.41351318359375
2021-11-05,442.9449768066406
2021-11-08,443.3231201171875
2021-11-09,441.8577880859375
2021-11-10,438.3031311035156
2021-11-11,438.4449157714844
2021-11-12,441.7538146972656
2021-11-15,441.90509033203125
2021-11-16,443.654052734375
2021-11-17,442.5763244628906
2021-11-18,444.0794982910156
2021-11-19,443.2853698730469
2021-11-22,442.0375061035156
2021-11-23,442.6235656738281
2021-11-24,443.8053894042969
2021-11-26,433.9071044921875
2021-11-29,439.22967529296875
2021-11-30,430.6832580566406
2021-12-01,425.89959716796875
2021-12-02,432.4227600097656
2021-12-03,428.6601257324219
2021-12-06,433.7369079589844
2021-12-07,442.7087097167969
2021-12-08,443.8810119628906
2021-12-09,440.88409423828125
2021-12-10,445.0343017578125
2021-12-13,441.09210205078125
2021-12-14,438.05731201171875
2021-12-15,444.9020690917969
2021-12-16,440.9786071777344
2021-12-17,436.28533935546875
2021-12-20,431.64617919921875
2021-12-21,439.3117370605469
2021-12-22,443.7043151855469
2021-12-23,446.4650573730469
2021-12-27,452.78350830078125
2021-12-28,452.4134521484375
2021-12-29,452.9921875
2021-12-30,451.7398986816406
2021-12-31,450.6014404296875
2022-01-03,453.21038818359375
2022-01-04,453.05859375
2022-01-05,444.35888671875
2022-01-06,443.9414978027344
2022-01-07,442.1863708496094
2022-01-10,441.6361083984375
2022-01-11,445.6585693359375
2022-01-12,446.86346435546875
2022-01-13,440.70635986328125
2022-01-14,440.8866271972656
2022-01-18,433.0787048339844
2022-01-19,428.58172607421875
2022-01-20,423.8382263183594
2022-01-21,415.51800537109375
2022-01-24,417.28253173828125
2022-01-25,412.18798828125
2022-01-26,411.1539001464844
2022-01-27,409.12353515625
2022-01-28,419.284423828125
2022-01-31,426.836181640625
2022-02-01,429.72027587890625
2022-02-02,433.8946228027344
2022-02-03,423.6958923339844
2022-02-04,425.6882019042969
2022-02-07,424.3220520019531
2022-02-08,427.8133239746094
2022-02-09,434.0748291015625
2022-02-10,426.2763977050781
2022-02-11,417.87078857421875
2022-02-14,416.504638671875
2022-02-15,423.2215881347656
2022-02-16,423.6958923339844
2022-02-17,414.6451110839844
2022-02-18,411.9603271484375
2022-02-22,407.53924560546875
2022-02-23,400.31005859375
2022-02-24,406.3344421386719
2022-02-25,415.29974365234375
2022-02-28,414.2371826171875
2022-03-01,407.9282531738281
2022-03-02,415.4325866699219
2022-03-03,413.3643798828125
2022-03-04,410.0059509277344
2022-03-07,397.9192810058594
2022-03-08,394.90240478515625
2022-03-09,405.49005126953125
2022-03-10,403.6590270996094
2022-03-11,398.5265197753906
2022-03-14,395.6138916015625
2022-03-15,404.3136291503906
2022-03-16,413.2789611816406
2022-03-17,418.4494934082031
2022-03-18,423.0326232910156
2022-03-21,422.9089660644531
2022-03-22,427.85760498046875
2022-03-23,422.3474426269531
2022-03-24,428.71417236328125
2022-03-25,430.8077697753906
2022-03-28,433.87213134765625
2022-03-29,439.2395324707031
2022-03-30,436.5272216796875
2022-03-31,429.8085021972656
2022-04-01,431.0267028808594
2022-04-04,434.7190856933594
2022-04-05,429.22796630859375
2022-04-06,424.9360656738281
2022-04-07,427.0772705078125
2022-04-08,425.935302734375
2022-04-11,418.6549987792969
2022-04-12,417.1038513183594
2022-04-13,421.8811340332031
2022-04-14,416.62799072265625
2022-04-18,416.7993469238281
2022-04-19,423.527587890625
2022-04-20,423.21356201171875
2022-04-21,416.8849182128906
2022-04-22,405.4459533691406
2022-04-25,407.796630859375
2022-04-26,395.98651123046875
2022-04-27,397.0998840332031
2022-04-28,407.13043212890625
2022-04-29,392.08465576171875
2022-05-02,394.4447937011719
2022-05-03,396.25299072265625
2022-05-04,408.3199462890625
2022-05-05,393.8072204589844
2022-05-06,391.45654296875
2022-05-09,378.9232177734375
2022-05-10,379.7987365722656
2022-05-11,373.7651672363281
2022-05-12,373.37493896484375
2022-05-13,382.30157470703125
2022-05-16,380.7503967285156
2022-05-17,388.58258056640625
2022-05-18,372.9181823730469
2022-05-19,370.6341857910156
2022-05-20,370.79595947265625
2022-05-23,377.7335205078125
2022-05-24,374.8500671386719
2022-05-25,378.1618347167969
2022-05-26,385.71807861328125
2022-05-27,395.1871032714844
2022-05-31,392.9696960449219
2022-06-01,389.7911682128906
2022-06-02,397.21417236328125
2022-06-03,390.69525146484375
2022-06-06,391.88482666015625
2022-06-07,395.64385986328125
2022-06-08,391.34234619140625
2022-06-09,382.03515625
2022-06-10,370.957763671875
2022-06-13,356.8731689453125
2022-06-14,355.79779052734375
2022-06-15,360.87017822265625
2022-06-16,348.9267578125
2022-06-17,349.6789245605469
2022-06-21,358.481689453125
2022-06-22,357.83172607421875
2022-06-23,361.33941650390625
2022-06-24,372.8277893066406
2022-06-27,371.4036560058594
2022-06-28,363.81488037109375
2022-06-29,363.5185241699219
2022-06-30,360.56524658203125
2022-07-01,364.37884521484375
2022-07-05,365.0669250488281
2022-07-06,366.2998962402344
2022-07-07,371.7860107421875
2022-07-08,371.4801940917969
2022-07-11,367.236572265625
2022-07-12,363.9869384765625
2022-07-13,362.07537841796875
2022-07-14,361.196044921875
2022-07-15,368.0967712402344
2022-07-18,365.0574035644531
2022-07-19,374.92095947265625
2022-07-20,377.31036376953125
2022-07-21,381.152587890625
2022-07-22,377.6162414550781
2022-07-25,378.0750427246094
2022-07-26,373.60198974609375
2022-07-27,383.3030700683594
2022-07-28,388.1106262207031
2022-07-29,393.768798828125
2022-08-01,392.60272216796875
2022-08-02,390.0126037597656
2022-08-03,396.1199951171875
2022-08-04,395.8523864746094
2022-08-05,395.183349609375
2022-08-08,394.7245178222656
2022-08-09,393.1571044921875
2022-08-10,401.4150085449219
2022-08-11,401.4150085449219
2022-08-12,408.2105407714844
2022-08-15,409.8926696777344
2022-08-16,410.6955261230469
2022-08-17,407.78045654296875
2022-08-18,408.9656066894531
2022-08-19,403.469970703125
2022-08-22,395.06866455078125
2022-08-23,394.1129150390625
2022-08-24,395.3744812011719
2022-08-25,400.9562072753906
2022-08-26,387.3842468261719
2022-08-29,384.8227844238281
2022-08-30,380.5982360839844
2022-08-31,377.7022705078125
2022-09-01,378.88739013671875
2022-09-02,374.89227294921875
2022-09-06,373.4777526855469
2022-09-07,380.1872863769531
2022-09-08,382.6722717285156
2022-09-09,388.6172180175781
2022-09-12,392.7939453125
2022-09-13,375.71429443359375
2022-09-14,377.1479187011719
2022-09-15,372.865966796875
2022-09-16,370.021484375
2022-09-19,372.8909606933594
2022-09-20,368.6107177734375
2022-09-21,362.1807861328125
2022-09-22,359.1385192871094
2022-09-23,353.1211853027344
2022-09-26,349.6278381347656
2022-09-27,348.73541259765625
2022-09-28,355.5971984863281
2022-09-29,348.16912841796875
2022-09-30,342.7852478027344
2022-10-03,351.8351745605469
2022-10-04,362.7373046875
2022-10-05,361.892822265625
2022-10-06,358.15966796875
2022-10-07,348.16912841796875
2022-10-10,345.5107727050781
2022-10-11,343.3226623535156
2022-10-12,342.1901550292969
2022-10-13,351.2210388183594
2022-10-14,343.21710205078125
2022-10-17,352.0367126464844
2022-10-18,356.17303466796875
2022-10-19,353.6490173339844
2022-10-20,350.6835632324219
2022-10-21,359.20574951171875
2022-10-24,363.6011047363281
2022-10-25,369.4073181152344
2022-10-26,366.6241760253906
2022-10-27,364.6663513183594
2022-10-28,373.3420715332031
2022-10-31,370.6452331542969
2022-11-01,369.02337646484375
2022-11-02,359.7622985839844
2022-11-03,356.0578308105469
2022-11-04,361.18267822265625
2022-11-07,364.63763427734375
2022-11-08,366.6049499511719
2022-11-09,359.0521545410156
2022-11-10,378.78350830078125
2022-11-11,382.4495849609375
2022-11-14,379.1961975097656
2022-11-15,382.43035888671875
2022-11-16,379.51287841796875
2022-11-17,378.3516845703125
2022-11-18,380.0695495605469
2022-11-21,378.68756103515625
2022-11-22,383.7835998535156
2022-11-23,386.2020263671875
2022-11-25,386.1156005859375
2022-11-28,379.954345703125
2022-11-29,379.3017578125
2022-11-30,391.2500305175781
2022-12-01,390.9621276855469
2022-12-02,390.51104736328125
2022-12-05,383.486083984375
2022-12-06,377.9581298828125
2022-12-07,377.3152160644531
2022-12-08,380.27105712890625
2022-12-09,377.43035888671875
2022-12-12,382.8718566894531
2022-12-13,385.77020263671875
2022-12-14,383.30377197265625
2022-12-15,373.9274597167969
2022-12-16,369.5128173828125
2022-12-19,366.37945556640625
2022-12-20,366.880859375
2022-12-21,372.3665771484375
2022-12-22,367.05438232421875
2022-12-23,369.1657409667969
2022-12-27,367.7099914550781
2022-12-28,363.14007568359375
2022-12-29,369.6767578125
2022-12-30,368.7029113769531
2023-01-03,367.15069580078125
2023-01-04,369.98529052734375
2023-01-05,365.7624816894531
2023-01-06,374.150146484375
2023-01-09,373.93804931640625
2023-01-10,376.5604248046875
2023-01-11,381.3231506347656
2023-01-12,382.7113952636719
2023-01-13,384.1961364746094
2023-01-17,383.49237060546875
2023-01-18,377.4377746582031
2023-01-19,374.6900939941406
2023-01-20,381.6701965332031
2023-01-23,386.24969482421875
2023-01-24,385.8351745605469
2023-01-25,385.9797058105469
2023-01-26,390.2218017578125
2023-01-27,391.1184387207031
2023-01-30,386.21112060546875
2023-01-31,391.88970947265625
2023-02-01,396.0546569824219
2023-02-02,401.8199768066406
2023-02-03,397.5490417480469
2023-02-06,395.1194763183594
2023-02-07,400.2870788574219
2023-02-08,395.9100341796875
2023-02-09,392.4777526855469
2023-02-10,393.3937072753906
2023-02-13,398.01177978515625
2023-02-14,397.8286437988281
2023-02-15,399.1205749511719
2023-02-16,393.6250915527344
2023-02-17,392.6417236328125
2023-02-21,384.76495361328125
2023-02-22,384.2347106933594
2023-02-23,386.27862548828125
2023-02-24,382.15228271484375
2023-02-27,383.45379638671875
2023-02-28,382.03656005859375
2023-03-01,380.5711364746094
2023-03-02,383.5308837890625
2023-03-03,389.68194580078125
2023-03-06,389.9518737792969
2023-03-07,383.9743957519531
2023-03-08,384.60113525390625
2023-03-09,377.5052185058594
2023-03-10,372.05810546875
2023-03-13,371.5278015136719
2023-03-14,377.6691589355469
2023-03-15,375.3070983886719
2023-03-16,381.8918762207031
2023-03-17,377.42657470703125
2023-03-20,381.0557861328125
2023-03-21,386.0592346191406
2023-03-22,379.478271484375
2023-03-23,380.5042419433594
2023-03-24,383.0010681152344
2023-03-27,383.7171630859375
2023-03-28,382.8558349609375
2023-03-29,388.42059326171875
2023-03-30,390.69488525390625
2023-03-31,396.2016906738281
2023-04-03,397.71142578125
2023-04-04,395.50482177734375
2023-04-05,394.4693298339844
2023-04-06,396.0080871582031
2023-04-10,396.4145812988281
2023-04-11,396.52099609375
2023-04-12,394.9047546386719
2023-04-13,400.15020751953125
2023-04-14,399.1727600097656
2023-04-17,400.6050720214844
2023-04-18,400.8663635253906
2023-04-19,400.798583984375
2023-04-20,398.6114196777344
2023-04-21,398.9211120605469
2023-04-24,399.3372802734375
2023-04-25,392.9982604980469
2023-04-26,391.3336486816406
2023-04-27,399.1243591308594
2023-04-28,402.53094482421875
2023-05-01,402.1244812011719
2023-05-02,397.6048889160156
2023-05-03,394.8757629394531
2023-05-04,392.078857421875
2023-05-05,399.3372802734375
2023-05-08,399.4437255859375
2023-05-09,397.6920166015625
2023-05-10,399.5501403808594
2023-05-11,398.8533630371094
2023-05-12,398.33074951171875
2023-05-15,399.70501708984375
2023-05-16,397.0339050292969
2023-05-17,401.853515625
2023-05-18,405.7246398925781
2023-05-19,405.13433837890625
2023-05-22,405.2988586425781
2023-05-23,400.750244140625
2023-05-24,397.84686279296875
2023-05-25,401.2921447753906
2023-05-26,406.4892272949219
2023-05-30,406.6440124511719
2023-05-31,404.3891296386719
2023-06-01,408.23126220703125
2023-06-02,414.1347351074219
2023-06-05,413.34112548828125
2023-06-06,414.2411193847656
2023-06-07,412.80877685546875
2023-06-08,415.30572509765625
2023-06-09,416.0508728027344
2023-06-12,419.8252868652344
2023-06-13,422.59307861328125
2023-06-14,423.0964050292969
2023-06-15,428.3418273925781
2023-06-16,426.88275146484375
2023-06-20,424.66802978515625
2023-06-21,422.49212646484375
2023-06-22,424.0171813964844
2023-06-23,420.8116455078125
2023-06-26,419.09228515625
2023-06-27,423.6869201660156
2023-06-28,423.900634765625
2023-06-29,425.5714416503906
2023-06-30,430.5934143066406
2023-07-03,431.0888671875
2023-07-05,430.44775390625
2023-07-06,427.0770263671875
2023-07-07,425.99884033203125
2023-07-10,427.0770263671875
2023-07-11,429.796875
2023-07-12,433.2550048828125
2023-07-13,436.6937255859375
2023-07-14,436.4217529296875
2023-07-17,437.93707275390625
2023-07-18,441.1911926269531
2023-07-19,442.1722412109375
2023-07-20,439.23870849609375
2023-07-21,439.23870849609375
2023-07-24,441.2008972167969
2023-07-25,442.4053955078125
2023-07-26,442.4734191894531
2023-07-27,439.539794921875
2023-07-28,443.84307861328125
2023-07-31,444.6882019042969
2023-08-01,443.4156188964844
2023-08-02,437.2473449707031
2023-08-03,435.99432373046875
2023-08-04,434.02239990234375
2023-08-07,437.810791015625
2023-08-08,435.9068908691406
2023-08-09,432.9927062988281
2023-08-10,433.1481628417969
2023-08-11,432.8956298828125
2023-08-14,435.28521728515625
2023-08-15,430.2146301269531
2023-08-16,427.0576171875
2023-08-17,423.8034973144531
2023-08-18,424.0074768066406
2023-08-21,426.7662048339844
2023-08-22,425.6102294921875
2023-08-23,430.3506164550781
2023-08-24,424.3863220214844
2023-08-25,427.3781433105469
2023-08-28,430.08831787109375
2023-08-29,436.30511474609375
2023-08-30,438.1022033691406
2023-08-31,437.4610595703125
2023-09-01,438.2770080566406
2023-09-05,436.3828430175781
2023-09-06,433.4493103027344
2023-09-07,432.1185302734375
2023-09-08,432.7693176269531
2023-09-11,435.6155090332031
2023-09-12,433.225830078125
2023-09-13,433.7309875488281
2023-09-14,437.4707946777344
2023-09-15,432.20001220703125
2023-09-18,432.4534912109375
2023-09-19,431.556640625
2023-09-20,427.5892028808594
2023-09-21,420.5218505859375
2023-09-22,419.5762939453125
2023-09-25,421.34063720703125
2023-09-26,415.150634765625
2023-09-27,415.3163757324219
2023-09-28,417.72412109375
2023-09-29,416.7103271484375
2023-10-02,416.54461669921875
2023-10-03,410.9687194824219
2023-10-04,413.96142578125
2023-10-05,413.805419921875
2023-10-06,418.7184753417969
2023-10-09,421.399169921875
2023-10-10,423.5924987792969
2023-10-11,425.32763671875
2023-10-12,422.7346496582031
2023-10-13,420.6290588378906
2023-10-16,425.0546875
2023-10-17,425.03515625
2023-10-18,419.37158203125
2023-10-19,415.686767578125
2023-10-20,410.5787658691406
2023-10-23,409.8671875
2023-10-24,412.95733642578125
2023-10-25,407.0304870605469
2023-10-26,402.1564636230469
2023-10-27,400.3336181640625
2023-10-30,405.1199035644531
2023-10-31,407.6641845703125
2023-11-01,412.01177978515625
2023-11-02,419.9076843261719
2023-11-03,423.73870849609375
2023-11-06,424.7135009765625
2023-11-07,425.9222412109375
2023-11-08,426.2342224121094
2023-11-09,422.91015625
2023-11-10,429.509521484375
2023-11-13,429.10015869140625
2023-11-14,437.42498779296875
2023-11-15,438.35107421875
2023-11-16,438.8871765136719
2023-11-17,439.4330749511719
2023-11-20,442.815673828125
2023-11-21,441.8506164550781
2023-11-22,443.55645751953125
2023-11-24,443.8294372558594
2023-11-27,443.0301513671875
2023-11-28,443.4687805175781
2023-11-29,443.1568603515625
2023-11-30,444.9017333984375
2023-12-01,447.5337829589844
2023-12-04,445.1844177246094
2023-12-05,445.0967102050781
2023-12-06,443.3031005859375
2023-12-07,446.6856689453125
2023-12-08,448.6059875488281
2023-12-11,450.3509216308594
2023-12-12,452.4078063964844
2023-12-13,458.64654541015625
2023-12-14,460.11846923828125
2023-12-15,459.3609619140625
2023-12-18,461.94482421875
2023-12-19,464.75384521484375
2023-12-20,458.3136901855469
2023-12-21,462.65936279296875
2023-12-22,463.5891418457031
2023-12-26,465.5466613769531
2023-12-27,466.388427734375
2023-12-28,466.5645751953125
2023-12-29,465.2138977050781
2024-01-02,462.61041259765625
2024-01-03,458.8323669433594
2024-01-04,457.3544616699219
2024-01-05,457.9808654785156
2024-01-08,464.5190124511719
2024-01-09,463.8143005371094
2024-01-10,466.4373474121094
2024-01-11,466.2317810058594
2024-01-12,466.5548095703125
2024-01-16,464.8419494628906
2024-01-17,462.258056640625
2024-01-18,466.3688049316406
2024-01-19,472.18267822265625
2024-01-22,473.1810302734375
2024-01-23,474.56103515625
2024-01-24,475.07977294921875
2024-01-25,477.6636962890625
2024-01-26,477.056884765625
2024-01-29,480.8348693847656
2024-01-30,480.4629821777344
2024-01-31,472.6230773925781
2024-02-01,478.80889892578125
2024-02-02,483.8494873046875
2024-02-05,482.0876770019531
2024-02-06,483.48736572265625
2024-02-07,487.5198059082031
2024-02-08,487.7351989746094
2024-02-09,490.5539855957031
2024-02-12,490.3386535644531
2024-02-13,483.5851745605469
2024-02-14,487.9798278808594
2024-02-15,491.3467712402344
2024-02-16,488.8998718261719
2024-02-20,486.2082824707031
2024-02-21,486.648681640625
2024-02-22,496.72015380859375
2024-02-23,497.0627136230469
2024-02-26,495.2421875
2024-02-27,496.1622314453125
2024-02-28,495.5065002441406
2024-02-29,497.2878112792969
2024-03-01,501.95648193359375
2024-03-04,501.4181823730469
2024-03-05,496.40692138671875
2024-03-06,498.92236328125
2024-03-07,503.8748779296875
2024-03-08,500.8504943847656
2024-03-11,500.41986083984375
2024-03-12,505.8031005859375
2024-03-13,505.01025390625
2024-03-14,504.0119323730469
2024-03-15,500.551025390625
2024-03-18,503.5259094238281
2024-03-19,506.3241271972656
2024-03-20,511.0071716308594
2024-03-21,512.6959228515625
2024-03-22,511.7239990234375
2024-03-25,510.3101806640625
2024-03-26,509.3676452636719
2024-03-27,513.6482543945312
2024-03-28,513.5501098632812
2024-04-01,512.6566772460938
2024-04-02,509.3971252441406
2024-04-03,509.9566650390625
2024-04-04,503.73211669921875
2024-04-05,508.9945373535156
2024-04-08,509.27923583984375
2024-04-09,509.8683776855469
2024-04-10,504.76300048828125
2024-04-11,508.5723571777344
2024-04-12,501.5525207519531
2024-04-15,495.26904296875
2024-04-16,494.36572265625
2024-04-17,491.43994140625
2024-04-18,490.4287109375
2024-04-19,486.1480712890625
2024-04-22,490.62506103515625
2024-04-23,496.4471130371094
2024-04-24,496.21148681640625
2024-04-25,494.3264465332031
2024-04-26,499.0096740722656
2024-04-29,500.77685546875
2024-04-30,492.84393310546875
2024-05-01,491.2436218261719
2024-05-02,495.8384094238281
2024-05-03,501.9844970703125
2024-05-06,507.1684265136719
2024-05-07,507.72802734375
2024-05-08,507.77703857421875
2024-05-09,510.7028503417969
2024-05-10,511.3607177734375
2024-05-13,511.4294128417969
2024-05-14,513.77587890625
2024-05-15,520.1380004882812
2024-05-16,519.0678100585938
2024-05-17,519.81396484375
2024-05-20,520.412841796875
2024-05-21,521.689208984375
2024-05-22,520.1870727539062
2024-05-23,516.3875122070312
2024-05-24,519.8041381835938
2024-05-28,520.1672973632812
2024-05-29,516.5249633789062
2024-05-30,513.0984497070312
2024-05-31,517.7717895507812
2024-06-03,518.1940307617188
2024-06-04,518.773193359375
2024-06-05,524.9390258789062
2024-06-06,524.9290771484375
2024-06-07,524.2909545898438
2024-06-10,525.910888671875
2024-06-11,527.177490234375
2024-06-12,531.5072631835938
2024-06-13,532.577392578125
2024-06-14,532.9013671875
2024-06-17,537.1427001953125
2024-06-18,538.5074462890625
2024-06-20,537.0446166992188
2024-06-21,536.3245239257812
2024-06-24,534.5811767578125
2024-06-25,536.6398315429688
2024-06-26,537.3095703125
2024-06-27,538.1566162109375
2024-06-28,536.0388793945312
2024-07-01,537.14208984375
2024-07-02,540.7568969726562
2024-07-03,543.1701049804688
2024-07-05,546.3023071289062
2024-07-08,546.9327392578125
2024-07-09,547.464599609375
2024-07-10,552.8818969726562
2024-07-11,548.1145629882812
2024-07-12,551.5718383789062
2024-07-15,553.0887451171875
2024-07-16,556.3685913085938
2024-07-17,548.5676879882812
2024-07-18,544.35205078125
2024-07-19,540.7371826171875
2024-07-22,546.3121948242188
2024-07-23,545.4552612304688
2024-07-24,533.0938110351562
2024-07-25,530.3162841796875
2024-07-26,536.2555541992188
2024-07-29,536.57080078125
2024-07-30,533.852294921875
2024-07-31,542.5298461914062
2024-08-01,534.84716796875
2024-08-02,524.8890991210938
2024-08-05,509.60235595703125
2024-08-06,514.3007202148438
2024-08-07,510.8631896972656
2024-08-08,522.6729125976562
2024-08-09,524.977783203125
2024-08-12,525.2536010742188
2024-08-13,533.8916625976562
2024-08-14,535.5759887695312
2024-08-15,544.7559814453125
2024-08-16,545.9772338867188
2024-08-19,551.197509765625
2024-08-20,550.30126953125
2024-08-21,552.1923828125
2024-08-22,547.8584594726562
2024-08-23,553.6796875
2024-08-26,552.3597412109375
2024-08-27,553.1182250976562
2024-08-28,549.9072875976562
2024-08-29,549.9564208984375
2024-08-30,555.2063598632812
2024-09-03,543.7807006835938
2024-09-04,542.6677856445312
2024-09-05,541.3478393554688
2024-09-06,532.2369995117188
2024-09-09,538.1959838867188
2024-09-10,540.5401611328125
2024-09-11,546.0855712890625
2024-09-12,550.6854248046875
2024-09-13,553.5615234375
2024-09-16,554.3790893554688
2024-09-17,554.6055297851562
2024-09-18,552.9607543945312
2024-09-19,562.3966674804688
2024-09-20,561.4243774414062
2024-09-23,562.827392578125
2024-09-24,564.4378051757812
2024-09-25,563.1929321289062
2024-09-26,565.42578125
2024-09-27,564.6057739257812
2024-09-30,566.8682861328125
2024-10-01,561.7900390625
