id, symbol, open_price, close_price, high_price, low_price, volume, date, SMA_10, SMA_50, RSI, MACD, Signal, buy_signal
707, MSFT, 374.79, 373.11, 377.48, 369.35, 30197997, 2025-04-03 00:00:00, 385.17, NaN, 36.15, -5.26, -4.753296578251888, False
807, TSLA, 265.29, 267.28, 276.30, 261.51, 136174291, 2025-04-03 00:00:00, 270.16, NaN, 55.49, -7.33, -13.260921490407192, False
907, NVDA, 103.51, 101.80, 105.63, 101.60, 338769412, 2025-04-03 00:00:00, 112.54, NaN, 23.56, -4.13, -3.319597318002235, False
808, TSLA, 254.60, 282.76, 284.99, 251.27, 212787817, 2025-04-02 00:00:00, 267.06, NaN, 63.89, -8.01, -14.743084024581494, False
708, MSFT, 377.97, 382.14, 385.08, 376.62, 16092555, 2025-04-02 00:00:00, 386.54, NaN, 52.98, -4.63, -4.627475042408618, False
908, NVDA, 107.29, 110.42, 111.98, 106.79, 220601243, 2025-04-02 00:00:00, 114.21, NaN, 42.64, -3.46, -3.118029552478731, False
909, NVDA, 108.52, 110.15, 110.20, 106.47, 222614034, 2025-04-01 00:00:00, 114.92, NaN, 42.00, -3.43, -3.0332556009430682, False
709, MSFT, 374.65, 382.19, 382.85, 373.23, 19689503, 2025-04-01 00:00:00, 387.11, NaN, 49.11, -4.69, -4.626468437063055, False
809, TSLA, 263.80, 268.46, 277.45, 259.25, 146486911, 2025-04-01 00:00:00, 262.37, NaN, 57.04, -10.33, -16.42663021085967, False
910, NVDA, 105.13, 108.38, 110.96, 103.65, 299212653, 2025-03-31 00:00:00, 115.45, NaN, 49.53, -3.32, -2.9338311633163636, False
710, MSFT, 372.54, 375.39, 377.07, 367.24, 35184676, 2025-03-31 00:00:00, 387.24, NaN, 45.56, -4.69, -4.611655205249219, False
810, TSLA, 249.31, 259.16, 260.56, 243.36, 134008936, 2025-03-31 00:00:00, 258.06, NaN, 59.35, -11.69, -17.950244030231527, False
711, MSFT, 388.08, 378.80, 389.13, 376.93, 21632016, 2025-03-28 00:00:00, 388.57, NaN, 48.74, -3.94, -4.591603847638391, False
811, TSLA, 275.58, 263.55, 276.10, 260.57, 123809389, 2025-03-28 00:00:00, 255.94, NaN, 63.19, -12.31, -19.51499670918576, False
911, NVDA, 111.49, 109.67, 112.87, 109.07, 229872549, 2025-03-28 00:00:00, 116.57, NaN, 53.31, -2.95, -2.837250787122076, False
912, NVDA, 111.35, 111.43, 114.45, 110.66, 236902055, 2025-03-27 00:00:00, 117.77, NaN, 48.59, -2.57, -2.8090086355432713, False
812, TSLA, 272.48, 273.13, 291.85, 271.82, 162572146, 2025-03-27 00:00:00, 254.58, NaN, 52.78, -13.37, -21.316515231980194, False
712, MSFT, 390.13, 390.58, 392.24, 387.40, 13766761, 2025-03-27 00:00:00, 389.55, NaN, 47.53, -3.27, -4.754732885434343, False
913, NVDA, 118.73, 113.76, 118.84, 112.71, 296431667, 2025-03-26 00:00:00, 118.18, NaN, 53.59, -2.22, -2.8696399978680254, False
813, TSLA, 282.66, 272.06, 284.90, 266.51, 156254441, 2025-03-26 00:00:00, 251.34, NaN, 52.30, -15.49, -23.30432860811938, False
713, MSFT, 395.00, 389.97, 395.31, 388.57, 16132906, 2025-03-26 00:00:00, 388.37, NaN, 44.06, -3.56, -5.126371139459583, False
914, NVDA, 120.55, 120.69, 121.29, 118.92, 167447198, 2025-03-25 00:00:00, 118.38, NaN, 53.84, -1.98, -3.032408602110084, False
814, TSLA, 283.60, 288.14, 288.20, 271.28, 150361538, 2025-03-25 00:00:00, 248.94, NaN, 52.42, -17.88, -25.256773527843254, False
714, MSFT, 393.92, 395.16, 396.36, 392.64, 15774968, 2025-03-25 00:00:00, 387.70, NaN, 44.88, -3.83, -5.51702929044285, False
915, NVDA, 119.88, 121.41, 122.22, 119.34, 228452534, 2025-03-24 00:00:00, 117.19, NaN, 56.05, -2.35, -3.295645122684938, False
715, MSFT, 395.40, 393.08, 395.40, 389.81, 21004548, 2025-03-24 00:00:00, 386.23, NaN, 53.31, -4.64, -5.939528217634035, False
815, TSLA, 258.08, 278.39, 278.64, 256.33, 169079865, 2025-03-24 00:00:00, 243.19, NaN, 51.72, -22.30, -27.101473666484402, False
816, TSLA, 234.99, 248.71, 249.52, 234.55, 132728684, 2025-03-21 00:00:00, 237.56, NaN, 39.26, -26.62, -28.30252161472207, False
716, MSFT, 383.22, 391.26, 391.74, 382.80, 39675928, 2025-03-21 00:00:00, 384.94, NaN, 52.10, -5.39, -6.265444215829852, False
916, NVDA, 116.94, 117.70, 117.99, 115.42, 266498528, 2025-03-21 00:00:00, 115.74, NaN, 54.23, -2.86, -3.5317844320594336, False
917, NVDA, 116.55, 118.53, 120.20, 116.47, 248829749, 2025-03-20 00:00:00, 115.24, NaN, 43.97, -3.10, -3.698598430862717, False
817, TSLA, 233.35, 236.26, 238.00, 230.05, 99028270, 2025-03-20 00:00:00, 238.96, NaN, 32.62, -28.73, -28.722933098659723, False
717, MSFT, 385.74, 386.84, 391.79, 383.28, 18470542, 2025-03-20 00:00:00, 385.14, NaN, 42.74, -6.09, -6.484551850979875, False
718, MSFT, 385.53, 387.82, 389.68, 384.00, 19185532, 2025-03-19 00:00:00, 386.15, NaN, 46.79, -6.44, -6.584036938206417, False
918, NVDA, 117.27, 117.52, 120.45, 115.68, 273426225, 2025-03-19 00:00:00, 114.45, NaN, 47.68, -3.44, -3.8481345476531392, False
818, TSLA, 231.61, 235.86, 241.41, 229.20, 111993753, 2025-03-19 00:00:00, 241.68, NaN, 36.74, -29.74, -28.721122069042927, False
919, NVDA, 118.00, 115.43, 119.02, 114.54, 299686944, 2025-03-18 00:00:00, 114.43, NaN, 37.96, -3.72, -3.949920108121889, False
819, TSLA, 228.16, 225.31, 230.10, 222.28, 111477636, 2025-03-18 00:00:00, 246.00, NaN, 30.98, -30.55, -28.467181799272787, False
719, MSFT, 387.07, 383.52, 387.37, 381.10, 19486850, 2025-03-18 00:00:00, 387.47, NaN, 39.37, -6.89, -6.620438396136007, False
720, MSFT, 386.70, 388.70, 392.71, 385.57, 22474272, 2025-03-17 00:00:00, 387.97, NaN, 43.69, -6.94, -6.552144803344838, False
820, TSLA, 245.06, 238.01, 245.40, 232.80, 111900565, 2025-03-17 00:00:00, 250.68, NaN, 31.11, -30.07, -27.94684169007165, False
920, NVDA, 122.74, 119.53, 122.89, 118.03, 255501481, 2025-03-17 00:00:00, 114.48, NaN, 44.65, -3.82, -4.006711159756959, False
821, TSLA, 247.31, 249.98, 251.58, 240.73, 100242264, 2025-03-14 00:00:00, 255.34, NaN, 28.49, -30.31, -27.41705457999978, False
921, NVDA, 118.61, 121.67, 121.88, 118.15, 277593455, 2025-03-14 00:00:00, 113.93, NaN, 43.66, -4.30, -4.054529066554715, False
721, MSFT, 379.78, 388.56, 390.23, 379.51, 19952846, 2025-03-14 00:00:00, 387.95, NaN, 40.21, -7.42, -6.456055710650395, False
822, TSLA, 248.13, 240.68, 248.29, 232.60, 114813525, 2025-03-13 00:00:00, 259.64, NaN, 23.78, -31.39, -26.694856828435878, False
722, MSFT, 383.16, 378.77, 385.32, 377.45, 20473017, 2025-03-13 00:00:00, 388.80, NaN, 29.92, -7.91, -6.215628139238695, False
922, NVDA, 117.03, 115.58, 117.76, 113.79, 299033131, 2025-03-13 00:00:00, 114.26, NaN, 35.70, -5.06, -3.9942376351926034, False
923, NVDA, 114.12, 115.74, 116.76, 112.88, 323857454, 2025-03-12 00:00:00, 114.72, NaN, 32.95, -5.35, -3.726776239722283, False
823, TSLA, 247.22, 248.09, 251.84, 241.10, 142215681, 2025-03-12 00:00:00, 263.77, NaN, 22.65, -31.37, -25.521086109276833, False
723, MSFT, 382.95, 383.27, 385.22, 378.95, 24253567, 2025-03-12 00:00:00, 390.17, NaN, 28.58, -7.43, -5.792063776248523, False
924, NVDA, 106.99, 108.76, 112.24, 104.77, 354865692, 2025-03-11 00:00:00, 116.27, NaN, 26.69, -5.66, -3.3206967641738974, False
724, MSFT, 379.00, 380.45, 386.00, 376.91, 30380177, 2025-03-11 00:00:00, 391.82, NaN, 27.20, -7.16, -5.383540653923681, False
824, TSLA, 225.31, 230.58, 237.06, 217.02, 174896415, 2025-03-11 00:00:00, 268.04, NaN, 14.49, -31.64, -24.058820640433176, False
825, TSLA, 252.54, 222.15, 253.37, 220.00, 185037825, 2025-03-10 00:00:00, 275.26, NaN, 13.56, -29.75, -22.162759246020638, False
925, NVDA, 109.90, 106.98, 111.85, 105.46, 361107562, 2025-03-10 00:00:00, 118.06, NaN, 24.57, -5.25, -2.7369006396912745, False
725, MSFT, 385.84, 380.16, 386.40, 377.22, 32569768, 2025-03-10 00:00:00, 393.56, NaN, 31.60, -6.43, -4.939699131350207, False
726, MSFT, 392.32, 393.31, 394.80, 385.54, 22034087, 2025-03-07 00:00:00, 395.95, NaN, 38.91, -5.37, -4.567988327191383, False
926, NVDA, 111.25, 112.69, 113.48, 107.56, 341755468, 2025-03-07 00:00:00, 120.39, NaN, 27.67, -4.48, -2.108140253053659, False
826, TSLA, 259.32, 262.67, 266.25, 250.73, 102369640, 2025-03-07 00:00:00, 286.10, NaN, 17.25, -26.04, -20.26637156203926, False
727, MSFT, 394.28, 396.89, 402.15, 392.68, 23304625, 2025-03-06 00:00:00, 397.44, NaN, 39.77, -5.28, -4.3677917060559555, False
927, NVDA, 113.53, 110.57, 115.35, 110.22, 321181861, 2025-03-06 00:00:00, 122.56, NaN, 29.41, -4.01, -1.5154901191864198, False
827, TSLA, 272.06, 263.45, 272.65, 260.02, 98451566, 2025-03-06 00:00:00, 293.61, NaN, 17.33, -25.05, -18.82324393780068, False
928, NVDA, 117.58, 117.30, 118.28, 114.51, 284337886, 2025-03-05 00:00:00, 125.52, NaN, 37.95, -3.13, -0.8923398643555505, False
828, TSLA, 272.92, 279.10, 279.55, 267.71, 94042913, 2025-03-05 00:00:00, 302.71, NaN, 30.25, -23.51, -17.26624779767729, False
728, MSFT, 389.34, 401.02, 401.67, 388.81, 23433132, 2025-03-05 00:00:00, 399.36, NaN, 43.74, -5.45, -4.139865479156237, False
729, MSFT, 383.40, 388.61, 392.58, 381.00, 29342923, 2025-03-04 00:00:00, 400.74, NaN, 28.88, -6.02, -3.8115164536953112, False
929, NVDA, 110.65, 115.99, 119.31, 110.11, 398163305, 2025-03-04 00:00:00, 127.71, NaN, 35.46, -2.66, -0.3321205837337921, False
829, TSLA, 270.93, 272.04, 284.35, 261.84, 126706623, 2025-03-04 00:00:00, 310.85, NaN, 30.70, -22.78, -15.70639472597636, False
730, MSFT, 398.82, 388.49, 398.82, 386.16, 23007726, 2025-03-03 00:00:00, 402.84, NaN, 28.31, -5.38, -3.2603361198562917, False
830, TSLA, 300.34, 284.65, 303.94, 277.30, 115551414, 2025-03-03 00:00:00, 319.06, NaN, 28.81, -20.81, -13.936866707792372, False
930, NVDA, 123.51, 114.06, 123.70, 112.28, 411381373, 2025-03-03 00:00:00, 130.05, NaN, 32.77, -1.88, 0.24890470324104802, False
931, NVDA, 118.02, 124.92, 125.09, 116.40, 389091145, 2025-02-28 00:00:00, 132.53, NaN, 45.03, -0.65, 0.7799770196822827, False
831, TSLA, 279.50, 292.98, 293.88, 273.60, 115696968, 2025-02-28 00:00:00, 326.18, NaN, 28.34, -19.28, -12.217631985516615, False
731, MSFT, 392.66, 396.99, 397.63, 386.57, 32845658, 2025-02-28 00:00:00, 404.83, NaN, 36.89, -4.49, -2.7294882499485493, False
932, NVDA, 135.00, 120.15, 135.01, 120.01, 443175846, 2025-02-27 00:00:00, 133.57, NaN, 40.71, -0.19, 1.1387125201361483, False
732, MSFT, 401.27, 392.53, 405.74, 392.17, 21127406, 2025-02-27 00:00:00, 406.19, NaN, 26.84, -4.14, -2.290388400686575, False
832, TSLA, 291.16, 281.95, 297.23, 280.88, 101748197, 2025-02-27 00:00:00, 332.47, NaN, 21.16, -17.89, -10.452126168331285, False
733, MSFT, 398.01, 399.73, 403.60, 394.25, 19618954, 2025-02-26 00:00:00, 407.84, NaN, 31.33, -3.18, -1.8279548381202377, False
933, NVDA, 129.99, 131.28, 133.73, 128.49, 322553814, 2025-02-26 00:00:00, 134.66, NaN, 53.74, 0.88, 1.4717617751165066, False
833, TSLA, 303.72, 290.80, 309.00, 288.04, 100118276, 2025-02-26 00:00:00, 337.93, NaN, 22.40, -14.73, -8.592848798015801, False
934, NVDA, 129.98, 126.63, 130.20, 124.44, 271428711, 2025-02-25 00:00:00, 134.82, NaN, NaN, 1.11, 1.618697355384457, False
834, TSLA, 327.03, 302.80, 328.89, 297.25, 134228777, 2025-02-25 00:00:00, 341.70, NaN, NaN, -11.39, -7.058237743153894, False
734, MSFT, 401.10, 397.90, 401.92, 396.70, 29387402, 2025-02-25 00:00:00, 409.01, NaN, NaN, -2.65, -1.4888256160172624, False
835, TSLA, 338.14, 330.53, 342.40, 324.70, 76052321, 2025-02-24 00:00:00, 346.49, NaN, NaN, -8.18, -5.975940320892321, False
735, MSFT, 408.51, 404.00, 409.37, 399.32, 26443656, 2025-02-24 00:00:00, 410.44, NaN, NaN, -1.75, -1.198160780549908, False
935, NVDA, 136.56, 130.28, 138.59, 130.08, 251381137, 2025-02-24 00:00:00, 135.51, NaN, NaN, 1.86, 1.7450688216483479, False
936, NVDA, 140.04, 134.43, 141.46, 134.03, 228217585, 2025-02-21 00:00:00, 135.47, NaN, NaN, 2.42, 1.7155844646832703, False
836, TSLA, 353.44, 337.80, 354.98, 334.42, 74058648, 2025-02-21 00:00:00, 349.60, NaN, NaN, -6.78, -5.426019934116437, False
736, MSFT, 417.34, 408.21, 418.05, 407.89, 27524799, 2025-02-21 00:00:00, 411.02, NaN, NaN, -1.19, -1.0611245504212454, False
837, TSLA, 361.51, 354.40, 362.30, 348.00, 45965354, 2025-02-20 00:00:00, 353.25, NaN, NaN, -5.64, -5.087352396562693, False
737, MSFT, 415.29, 416.13, 419.31, 412.54, 23508728, 2025-02-20 00:00:00, 411.78, NaN, NaN, -0.88, -1.0297412099866132, False
937, NVDA, 140.03, 140.11, 140.66, 136.79, 143903583, 2025-02-20 00:00:00, 134.89, NaN, NaN, 2.68, 1.5391599862277743, False
938, NVDA, 139.51, 139.23, 141.36, 137.22, 167536006, 2025-02-19 00:00:00, NaN, NaN, NaN, 2.38, 1.2549295774640523, False
838, TSLA, 354.00, 360.56, 367.34, 353.67, 67094374, 2025-02-19 00:00:00, NaN, NaN, NaN, -5.80, -4.948730534987369, False
738, MSFT, 407.88, 414.77, 415.49, 407.65, 24114197, 2025-02-19 00:00:00, NaN, NaN, NaN, -1.29, -1.0662420394926173, False
839, TSLA, 355.01, 354.11, 359.10, 350.02, 51631702, 2025-02-18 00:00:00, NaN, NaN, NaN, -6.54, -4.736820293587764, False
739, MSFT, 408.00, 409.64, 410.60, 406.50, 21423051, 2025-02-18 00:00:00, NaN, NaN, NaN, -1.65, -1.010140693336103, False
939, NVDA, 141.27, 139.40, 143.44, 137.93, 219176627, 2025-02-18 00:00:00, NaN, NaN, NaN, 2.07, 0.9726504685732824, False
740, MSFT, 407.79, 408.43, 408.91, 405.88, 22758464, 2025-02-14 00:00:00, NaN, NaN, NaN, -1.57, -0.849484323285615, False
840, TSLA, 360.62, 355.84, 362.00, 347.50, 68277279, 2025-02-14 00:00:00, NaN, NaN, NaN, -6.73, -4.286900559240092, False
940, NVDA, 136.48, 138.85, 139.25, 135.50, 195479557, 2025-02-14 00:00:00, NaN, NaN, NaN, 1.61, 0.6992567484141773, False
841, TSLA, 345.00, 355.94, 358.69, 342.85, 89441519, 2025-02-13 00:00:00, NaN, NaN, NaN, -7.05, -3.6762837672655793, False
941, NVDA, 131.56, 135.29, 136.50, 131.17, 197429975, 2025-02-13 00:00:00, NaN, NaN, NaN, 1.07, 0.4707691022123512, False
741, MSFT, 407.00, 410.54, 411.00, 406.36, 23891731, 2025-02-13 00:00:00, NaN, NaN, NaN, -1.32, -0.6697069367661161, False
942, NVDA, 130.02, 131.14, 132.24, 129.08, 160278552, 2025-02-12 00:00:00, NaN, NaN, NaN, 0.72, 0.32157968350074906, False
742, MSFT, 407.21, 409.04, 410.75, 404.37, 19121734, 2025-02-12 00:00:00, NaN, NaN, NaN, -1.19, -0.5083477983828186, False
842, TSLA, 329.94, 336.51, 346.40, 329.12, 105382729, 2025-02-12 00:00:00, NaN, NaN, NaN, -7.38, -2.8319042579851583, False
843, TSLA, 345.80, 328.50, 349.37, 325.10, 118543400, 2025-02-11 00:00:00, NaN, NaN, NaN, -5.70, -1.69601064056928, False
943, NVDA, 132.58, 132.80, 134.48, 131.02, 178902379, 2025-02-11 00:00:00, NaN, NaN, NaN, 0.68, 0.22247834858520515, False
743, MSFT, 409.64, 411.44, 412.49, 409.30, 18140592, 2025-02-11 00:00:00, NaN, NaN, NaN, -0.85, -0.33859583632437446, False
944, NVDA, 130.09, 133.57, 135.00, 129.96, 216989086, 2025-02-10 00:00:00, NaN, NaN, NaN, 0.46, 0.10711176694994606, False
744, MSFT, 413.71, 412.22, 415.46, 410.92, 20817919, 2025-02-10 00:00:00, NaN, NaN, NaN, -0.66, -0.20968129804141883, False
844, TSLA, 356.21, 350.73, 362.70, 350.51, 77514903, 2025-02-10 00:00:00, NaN, NaN, NaN, -2.66, -0.6949011777501916, False
845, TSLA, 370.19, 361.62, 380.55, 360.34, 70298258, 2025-02-07 00:00:00, NaN, NaN, NaN, -1.01, -0.20262108262108997, False
745, MSFT, 416.48, 409.75, 418.65, 408.10, 22886844, 2025-02-07 00:00:00, NaN, NaN, NaN, -0.48, -0.09684330484330986, False
945, NVDA, 129.22, 129.84, 130.37, 125.00, 228186298, 2025-02-07 00:00:00, NaN, NaN, NaN, 0.09, 0.018507122507122633, False
946, NVDA, 127.42, 128.68, 128.77, 125.21, 251483574, 2025-02-06 00:00:00, NaN, NaN, NaN, 0.00, 0.0, False
746, MSFT, 414.00, 415.82, 418.20, 414.00, 16309755, 2025-02-06 00:00:00, NaN, NaN, NaN, 0.00, 0.0, False
846, TSLA, 373.03, 374.32, 375.40, 363.18, 77918230, 2025-02-06 00:00:00, NaN, NaN, NaN, 0.00, 0.0, False
